latitude,longitude,elevacao,time_point
39.74244461130448,-105.34775110542802,2013.469,2023-08-19 19:25:42.999000+00:00
39.74244716285831,-105.34777415826866,2013.476,2023-08-19 19:25:43.099000+00:00
39.74244950465259,-105.34779694822923,2013.623,2023-08-19 19:25:43.199000+00:00
39.742451699628276,-105.34781994976045,2013.747,2023-08-19 19:25:43.299000+00:00
39.742453791654015,-105.34784313114758,2013.834,2023-08-19 19:25:43.399000+00:00
39.742455736092126,-105.34786615795176,2014.001,2023-08-19 19:25:43.499000+00:00
39.74245758808031,-105.34788932460177,2014.237,2023-08-19 19:25:43.599000+00:00
39.742459280478826,-105.34791267443889,2014.28,2023-08-19 19:25:43.699000+00:00
39.742460861736554,-105.34793567195663,2014.391,2023-08-19 19:25:43.799000+00:00
39.74246238996944,-105.34795883001391,2014.573,2023-08-19 19:25:43.899000+00:00
39.74246373298845,-105.34798236575189,2014.717,2023-08-19 19:25:43.999000+00:00
39.742465000436226,-105.34800565412475,2014.8590000000002,2023-08-19 19:25:44.099000+00:00
39.74246612748721,-105.34802902454771,2014.9170000000001,2023-08-19 19:25:44.199000+00:00
39.742467071237655,-105.34805259723032,2015.067,2023-08-19 19:25:44.299000+00:00
39.742467859798545,-105.34807606422712,2015.212,2023-08-19 19:25:44.399000+00:00
39.742468497821626,-105.34809956981529,2015.246,2023-08-19 19:25:44.499000+00:00
39.74246905938566,-105.34812335295956,2015.325,2023-08-19 19:25:44.599000+00:00
39.74246950019457,-105.3481473001976,2015.424,2023-08-19 19:25:44.699000+00:00
39.74246977991437,-105.34817112827972,2015.5720000000001,2023-08-19 19:25:44.799000+00:00
39.74246989311717,-105.34819535859845,2015.7250000000001,2023-08-19 19:25:44.899000+00:00
39.74246986028557,-105.34821924037287,2015.8300000000002,2023-08-19 19:25:44.999000+00:00
39.742469643218485,-105.34824299662203,2016.034,2023-08-19 19:25:45.099000+00:00
39.7424692091768,-105.34826686300556,2016.048,2023-08-19 19:25:45.199000+00:00
39.74246859727485,-105.34829132648211,2016.237,2023-08-19 19:25:45.299000+00:00
39.74246786763604,-105.34831417848571,2016.386,2023-08-19 19:25:45.399000+00:00
39.742466890164295,-105.34833766676658,2016.439,2023-08-19 19:25:45.499000+00:00
39.742465704146,-105.34836133447634,2016.633,2023-08-19 19:25:45.599000+00:00
39.74246437954379,-105.34838505395646,2016.612,2023-08-19 19:25:45.699000+00:00
39.742463040132215,-105.34840886042778,2016.682,2023-08-19 19:25:45.799000+00:00
39.742461558724386,-105.34843263360145,2016.784,2023-08-19 19:25:45.899000+00:00
39.742460019164945,-105.3484562981883,2016.844,2023-08-19 19:25:45.999000+00:00
39.74245840633967,-105.34847990501694,2016.912,2023-08-19 19:25:46.099000+00:00
39.74245671988129,-105.34850364685126,2017.039,2023-08-19 19:25:46.199000+00:00
39.742454873707516,-105.34852713749255,2017.101,2023-08-19 19:25:46.299000+00:00
39.742452887598525,-105.34855061522097,2017.317,2023-08-19 19:25:46.399000+00:00
39.742450793410846,-105.34857398870533,2017.337,2023-08-19 19:25:46.499000+00:00
39.742448670299694,-105.34859748463555,2017.546,2023-08-19 19:25:46.599000+00:00
39.74244637522472,-105.34862080420021,2017.596,2023-08-19 19:25:46.699000+00:00
39.74244389887664,-105.34864414037447,2017.749,2023-08-19 19:25:46.799000+00:00
39.742441311810765,-105.34866726866001,2017.8500000000001,2023-08-19 19:25:46.899000+00:00
39.74243866684769,-105.3486908960698,2017.882,2023-08-19 19:25:46.999000+00:00
39.74243585773475,-105.34871420469094,2017.9270000000001,2023-08-19 19:25:47.099000+00:00
39.7424328640665,-105.34873760027577,2017.9470000000001,2023-08-19 19:25:47.199000+00:00
39.74242972443123,-105.34876085728392,2018.0330000000001,2023-08-19 19:25:47.299000+00:00
39.74242644304479,-105.34878404304632,2018.0810000000001,2023-08-19 19:25:47.399000+00:00
39.742422982273595,-105.3488073719765,2018.247,2023-08-19 19:25:47.499000+00:00
39.74241950292834,-105.3488299703981,2018.2150000000001,2023-08-19 19:25:47.599000+00:00
39.742415861689246,-105.3488527589892,2018.213,2023-08-19 19:25:47.699000+00:00
39.74241206706087,-105.34887558565269,2018.2630000000001,2023-08-19 19:25:47.799000+00:00
39.74240816862819,-105.34889783215527,2018.367,2023-08-19 19:25:47.899000+00:00
39.74240416258242,-105.34891978906451,2018.433,2023-08-19 19:25:47.999000+00:00
39.742399994113946,-105.348941935788,2018.415,2023-08-19 19:25:48.099000+00:00
39.74239573958667,-105.34896409054545,2018.445,2023-08-19 19:25:48.199000+00:00
39.74239133991885,-105.348986689541,2018.413,2023-08-19 19:25:48.299000+00:00
39.74238687966087,-105.34900929888211,2018.467,2023-08-19 19:25:48.399000+00:00
39.74238234314579,-105.34903169074065,2018.531,2023-08-19 19:25:48.499000+00:00
39.742377708960525,-105.34905414619719,2018.5910000000001,2023-08-19 19:25:48.599000+00:00
39.74237296316162,-105.34907648892464,2018.628,2023-08-19 19:25:48.699000+00:00
39.74236812375272,-105.34909879222545,2018.75,2023-08-19 19:25:48.799000+00:00
39.74236323310621,-105.34912080033652,2018.779,2023-08-19 19:25:48.899000+00:00
39.7423582065419,-105.34914311961619,2018.858,2023-08-19 19:25:48.999000+00:00
